file,suite,task,demo,num_samples,target_frame,base_xyz,mean_position_error,max_position_error,p95_position_error,p99_position_error
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_42,89,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035018,0.00058578,0.00056069,0.00058003
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_43,102,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035309,0.00062322,0.00055056,0.00061554
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_44,113,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032305,0.00059269,0.00054061,0.00058651
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_45,99,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034899,0.00062781,0.00057731,0.00062773
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_46,103,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034128,0.00057419,0.00050982,0.00057198
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_47,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00039109,0.0005764,0.00054532,0.0005722
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_48,100,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034918,0.00054412,0.00052705,0.00054288
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_49,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00038961,0.00062044,0.00055283,0.00060493
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_5,99,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036412,0.0006507,0.00059947,0.00064196
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_6,111,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033255,0.00055949,0.00049987,0.0005335
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_7,95,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00037881,0.00060645,0.00055927,0.00059924
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_8,111,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031422,0.00059204,0.00052253,0.00058312
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_9,129,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031631,0.0005613,0.00051381,0.00055572
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_0,137,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003235,0.00058512,0.00051422,0.00053075
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_1,131,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031252,0.00057031,0.00051225,0.00056461
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_10,137,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036076,0.00057394,0.00052829,0.00056791
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_11,100,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035486,0.00054589,0.000491,0.00054266
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_12,96,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00038086,0.00056854,0.00054176,0.00056486
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_13,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031296,0.00066583,0.00058895,0.00066275
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_14,154,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033601,0.00058083,0.0005215,0.00056643
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_15,102,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032313,0.00050911,0.00048398,0.00050117
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_16,116,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036948,0.00065245,0.00059946,0.00064408
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_17,120,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030699,0.0006139,0.00054605,0.00058634
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_18,114,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031618,0.00051299,0.00049581,0.00051166
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_19,98,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032642,0.00060611,0.00054717,0.00059466
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_2,121,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030687,0.00053523,0.00049203,0.00053389
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_20,118,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031302,0.00056092,0.00052781,0.00055351
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_21,129,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003151,0.00052905,0.00049366,0.00052414
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_22,107,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029925,0.00053922,0.0004905,0.00053751
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_23,138,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034339,0.00060008,0.0005788,0.00059816
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_24,98,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034996,0.00059972,0.00057287,0.00059803
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_25,91,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034927,0.00059055,0.00056942,0.00058894
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_26,98,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034745,0.00060292,0.00054464,0.00060029
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_27,147,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031731,0.00057721,0.00055841,0.00057574
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_28,106,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033075,0.000509,0.00048506,0.00050238
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_29,116,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032454,0.0004822,0.00046279,0.00047644
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_3,121,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035752,0.00060896,0.00054835,0.00059043
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_30,119,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034182,0.00057513,0.00050926,0.00056683
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_31,118,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032213,0.00045841,0.00043692,0.00045556
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_32,111,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032393,0.0005774,0.00048183,0.00056072
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_33,109,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035071,0.0005601,0.00051067,0.00055674
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_34,111,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003263,0.00054121,0.00050699,0.00051948
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_35,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003207,0.00057845,0.00053866,0.0005694
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_36,110,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033263,0.00055058,0.00051757,0.0005449
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_37,102,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033768,0.00056041,0.00050981,0.0005453
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_38,98,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033953,0.00055768,0.00053691,0.00055606
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_39,86,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036966,0.000576,0.0005462,0.00057144
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_4,119,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031617,0.00056428,0.00051617,0.0005593
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_40,117,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032101,0.00057824,0.00051318,0.00056952
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_41,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029959,0.00053429,0.00048963,0.00052881
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_42,144,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030123,0.00065791,0.00056568,0.00065121
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_43,113,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034882,0.00060144,0.00053788,0.0005999
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_44,142,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029482,0.00053553,0.00048862,0.00051782
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_45,112,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029755,0.00049337,0.00044996,0.00049042
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_46,108,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033101,0.00058808,0.00051354,0.00056918
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_47,110,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033701,0.00059133,0.00055554,0.00058353
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_48,108,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035329,0.00066905,0.00060279,0.00066072
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_49,109,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030566,0.00049993,0.00046972,0.00049533
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_5,100,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036653,0.00054973,0.00052457,0.00054119
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_6,101,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034575,0.00051557,0.0004814,0.00050912
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_7,129,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030511,0.00062923,0.00054346,0.00061325
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_8,123,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032688,0.00060338,0.00057718,0.00059927
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_9,118,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032275,0.00055067,0.00053731,0.00054816
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_0,155,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026168,0.00052159,0.00049685,0.0005181
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_1,125,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00028592,0.00052209,0.00047826,0.00051334
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_10,140,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030049,0.00055315,0.00053139,0.00055151
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_11,164,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00024432,0.00049151,0.0004646,0.00049013
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_12,124,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032398,0.00052715,0.0005122,0.0005239
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_13,138,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030348,0.00052592,0.00048867,0.00052351
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_14,120,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030761,0.0005141,0.00049012,0.00050838
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_15,137,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030025,0.00058326,0.00056424,0.00058107
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_16,141,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029251,0.00058405,0.0005678,0.00058267
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_17,152,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030023,0.00052351,0.00050866,0.00052166
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_18,137,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031787,0.00058939,0.00056332,0.00058688
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_19,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030498,0.00052198,0.00049922,0.00051643
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_2,124,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00031713,0.00056316,0.00049343,0.00055844
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_20,197,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026091,0.00054436,0.00048727,0.00051927
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_21,124,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032826,0.00052515,0.00051944,0.00052436
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_22,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030694,0.00053292,0.00051983,0.00053061
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_23,126,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030945,0.00058319,0.00055418,0.00058131
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_24,144,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00029465,0.0005211,0.00050804,0.00051566
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_25,129,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00027406,0.00042828,0.00041502,0.00042227
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_26,168,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00026042,0.00060484,0.00050764,0.00058026
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_27,132,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00030134,0.00045963,0.00045666,0.00045913
