robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_46,80,1.0,1,0.000473,0.001472,1.247037,0.770493,0.1295201,0.07978319,0.0,0.00334885,0.0018926,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_47,80,1.0,1,0.000555,0.001862,1.205483,0.810896,0.12662795,0.08529125,0.0,0.00440883,0.00142934,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_48,80,1.0,1,0.000531,0.001853,1.25294,0.833244,0.12945477,0.08683502,0.0,0.00348216,0.00188201,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_49,80,1.0,1,0.000551,0.001669,1.256767,0.799974,0.12922497,0.08338468,0.0,0.00353152,0.00185466,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_5,80,1.0,1,0.000423,0.001968,1.211363,0.814857,0.12668748,0.08571113,0.0,0.00253089,0.00201005,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_6,80,1.0,1,0.000433,0.001484,1.190915,0.76956,0.12551821,0.0807114,0.0,0.00281525,0.00205665,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_7,80,1.0,1,0.000566,0.001923,1.252932,0.869364,0.12651002,0.08903681,0.0,0.0035209,0.00163153,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_8,80,1.0,1,0.000457,0.00184,1.220712,0.806047,0.12671821,0.08465803,0.0,0.00307004,0.00176757,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_9,80,1.0,1,0.00046,0.001891,1.166343,0.795462,0.12460658,0.08328925,0.0,0.00249434,0.00223045,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_0,80,1.0,1,0.000221,0.001981,1.50902,0.811427,0.14541874,0.08405882,0.0,0.00109799,0.00078205,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_1,80,1.0,1,0.000184,0.000972,1.498055,0.834408,0.1428238,0.08660255,0.0,0.00131534,0.0008041,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_10,80,1.0,1,0.000383,0.001711,1.536564,0.786865,0.14790152,0.08232888,0.0,0.00242773,0.00056624,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_11,80,1.0,1,0.000207,0.001656,1.525909,0.812366,0.14762118,0.08518603,0.0,0.00128918,0.00076155,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_12,80,1.0,1,0.000176,0.000793,1.538108,0.853507,0.1407556,0.08463213,0.0,0.00119811,0.00094806,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_13,80,1.0,1,0.00018,0.00096,1.633269,0.843352,0.1480406,0.08872369,0.0,0.00138916,0.00067724,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_14,80,1.0,1,0.000306,0.001948,1.603881,0.82815,0.14735586,0.08339774,0.0,0.0021548,0.00059339,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_15,80,1.0,1,0.000223,0.001772,1.525667,0.787632,0.14469233,0.08256647,0.0,0.00140615,0.00085457,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_16,80,1.0,1,0.000298,0.001476,1.547483,0.791174,0.14778065,0.08289874,0.0,0.00200166,0.00067649,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_17,80,1.0,1,0.000171,0.00163,1.54614,0.8403,0.14635917,0.08738065,0.0,0.00115139,0.00082612,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_18,80,1.0,1,0.000278,0.001416,1.582648,0.807818,0.14738322,0.08354925,0.0,0.00155677,0.00064806,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_19,80,1.0,1,0.000197,0.001262,1.554681,0.814088,0.14443943,0.08436339,0.0,0.00123903,0.00073791,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_2,80,1.0,1,0.000185,0.001606,1.487555,0.789364,0.14393017,0.08310487,0.0,0.00132296,0.00092293,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_20,80,1.0,1,0.000259,0.001521,1.515107,0.826755,0.14625854,0.08511873,0.0,0.00157222,0.0005973,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_21,80,1.0,1,0.000288,0.001969,1.530058,0.79107,0.14589039,0.08334228,0.0,0.00147649,0.00075859,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_22,80,1.0,1,0.000188,0.000703,1.536675,0.821734,0.14579689,0.08679082,0.0,0.00131956,0.0007026,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_23,80,1.0,1,0.000222,0.00185,1.462172,0.825303,0.14387572,0.08610348,0.0,0.00110375,0.00084791,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_24,80,1.0,1,0.00025,0.001764,1.581695,0.819971,0.14696391,0.08543976,0.0,0.00145955,0.00066478,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_25,80,1.0,1,0.000234,0.001774,1.521077,0.820026,0.1430353,0.08467495,0.0,0.00129616,0.0007824,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_26,80,1.0,1,0.000184,0.001389,1.514945,0.802931,0.14522234,0.08307413,0.0,0.00126824,0.00083885,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_27,80,1.0,1,0.000315,0.001833,1.565635,0.80712,0.14749894,0.08421814,0.0,0.00204066,0.00054605,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_28,80,1.0,1,0.000299,0.00193,1.506035,0.830239,0.14476709,0.08577737,0.0,0.00122404,0.00079189,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_29,80,1.0,1,0.000196,0.001518,1.553209,0.837619,0.14596041,0.08613075,0.0,0.00129507,0.00070361,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_3,80,1.0,1,0.000293,0.001636,1.591452,0.802365,0.14952002,0.08344751,0.0,0.00181833,0.00051848,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_30,80,1.0,1,0.000186,0.001416,1.519021,0.845209,0.14461856,0.08647964,0.0,0.00116048,0.00074664,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_31,80,1.0,1,0.000188,0.001154,1.576804,0.887403,0.14597971,0.09038328,0.0,0.00136816,0.00063859,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_32,80,1.0,1,0.000226,0.001857,1.433311,0.797528,0.14135096,0.08391082,0.0,0.00112571,0.00097753,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_33,80,1.0,1,0.000209,0.001852,1.475678,0.798727,0.14360489,0.08373893,0.0,0.00121489,0.00094515,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_34,80,1.0,1,0.000244,0.001946,1.514993,0.814974,0.14564028,0.08530497,0.0,0.00147724,0.0006781,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_35,80,1.0,1,0.000188,0.001535,1.487253,0.796328,0.14480202,0.08399266,0.0,0.00118794,0.00068448,1.464731
ur5e_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_36,80,1.0,1,0.00025,0.001945,1.530056,0.838058,0.14512514,0.08597422,0.0,0.00135766,0.00079871,1.464731
